"sector","sub_sector","n_titles","mapping_decision","isco_code","isco_label","fallback_isco_3digit","confidence","rationale","raw_response"
"Service","Other not-mentioned educational services (private tutoring, etc.)","16","map","2359","Teaching professionals not elsewhere classified","235","high","The ISCO-08 code 2359 specifically includes individuals who provide private tuition, directly matching the description of this sub-sector.","{
  ""mapping_decision"": ""map"",
  ""isco_code"": ""2359"",
  ""isco_label"": ""Teaching professionals not elsewhere classified"",
  ""confidence"": ""high"",
  ""rationale"": ""The ISCO-08 code 2359 specifically includes individuals who provide private tuition, directly matching the description of this sub-sector."",
  ""fallback_isco_3digit"": ""235""
}"
"Service","Other services","246","no_map","","","","high","The sub-sector 'Other services' is a residual and generic category that covers a vast range of unrelated occupations across multiple ISCO domains, making it unsuitable for a specific mapping.","{
  ""mapping_decision"": ""no_map"",
  ""isco_code"": null,
  ""isco_label"": null,
  ""confidence"": ""high"",
  ""rationale"": ""The sub-sector 'Other services' is a residual and generic category that covers a vast range of unrelated occupations across multiple ISCO domains, making it unsuitable for a specific mapping."",
  ""fallback_isco_3digit"": null
}"
"Service","Other unmentioned repair jobs","1","no_map","","","","low","The sub-sector 'Other unmentioned repair jobs' is a residual category that could encompass various unrelated repair domains such as machinery, electronics, footwear, or furniture, making it too broad for a single ISCO mapping.","{
  ""mapping_decision"": ""no_map"",
  ""isco_code"": null,
  ""isco_label"": null,
  ""confidence"": ""low"",
  ""rationale"": ""The sub-sector 'Other unmentioned repair jobs' is a residual category that could encompass various unrelated repair domains such as machinery, electronics, footwear, or furniture, making it too broad for a single ISCO mapping."",
  ""fallback_isco_3digit"": null
}"
"Service","Packaging works","2","no_map","","","","low","The sub-sector 'Packaging works' is ambiguous as it could refer to either machine-based packing (8183) or manual hand packing (9321), which are located in different ISCO major groups.","{
  ""mapping_decision"": ""no_map"",
  ""isco_code"": null,
  ""isco_label"": null,
  ""confidence"": ""low"",
  ""rationale"": ""The sub-sector 'Packaging works' is ambiguous as it could refer to either machine-based packing (8183) or manual hand packing (9321), which are located in different ISCO major groups."",
  ""fallback_isco_3digit"": null
}"
"Service","Pesticide service","4","map","7544","Fumigators and other pest and weed controllers","754","high","The sub-sector Pesticide service directly corresponds to the professional use of chemicals for pest and weed management as defined in ISCO unit group 7544.","{
  ""mapping_decision"": ""map"",
  ""isco_code"": ""7544"",
  ""isco_label"": ""Fumigators and other pest and weed controllers"",
  ""confidence"": ""high"",
  ""rationale"": ""The sub-sector Pesticide service directly corresponds to the professional use of chemicals for pest and weed management as defined in ISCO unit group 7544."",
  ""fallback_isco_3digit"": ""754""
}"
"Service","Photographic works","7","map","3431","Photographers","343","high","The sub-sector 'Photographic works' directly corresponds to the domain of professional photography services defined in unit group 3431.","{
  ""mapping_decision"": ""map"",
  ""isco_code"": ""3431"",
  ""isco_label"": ""Photographers"",
  ""confidence"": ""high"",
  ""rationale"": ""The sub-sector 'Photographic works' directly corresponds to the domain of professional photography services defined in unit group 3431."",
  ""fallback_isco_3digit"": ""343""
}"
"Service","Pre-primary education and after-school services","6","no_map","","","","medium","The sub-sector spans two distinct occupational domains in ISCO: professional early childhood educators (2342) and personal care workers providing after-school supervision (5311).","{
  ""mapping_decision"": ""no_map"",
  ""isco_code"": null,
  ""isco_label"": null,
  ""confidence"": ""medium"",
  ""rationale"": ""The sub-sector spans two distinct occupational domains in ISCO: professional early childhood educators (2342) and personal care workers providing after-school supervision (5311)."",
  ""fallback_isco_3digit"": null
}"
"Service","Primary and secondary education","49","no_map","","","","high","The sub-sector 'Primary and secondary education' is too broad as it encompasses multiple distinct ISCO groups such as primary teachers (2341), secondary teachers (2330), and education managers (1345).","{
  ""mapping_decision"": ""no_map"",
  ""isco_code"": null,
  ""isco_label"": null,
  ""confidence"": ""high"",
  ""rationale"": ""The sub-sector 'Primary and secondary education' is too broad as it encompasses multiple distinct ISCO groups such as primary teachers (2341), secondary teachers (2330), and education managers (1345)."",
  ""fallback_isco_3digit"": null
}"
"Service","Product certification","2","no_map","","","","low","Product certification is a broad service domain that encompasses multiple distinct occupational categories across different ISCO major groups, including quality engineers (2141), technical auditors (2421), and product testers or graders (7543).","{
  ""mapping_decision"": ""no_map"",
  ""isco_code"": null,
  ""isco_label"": null,
  ""confidence"": ""low"",
  ""rationale"": ""Product certification is a broad service domain that encompasses multiple distinct occupational categories across different ISCO major groups, including quality engineers (2141), technical auditors (2421), and product testers or graders (7543)."",
  ""fallback_isco_3digit"": null
}"
"Service","Professional certification","1","no_map","","","","low","The sub-sector 'Professional certification' refers to a cross-cutting industry activity involving various roles like quality inspectors, management analysts, and specialized managers, which does not map cleanly to a single ISCO unit group.","{
  ""mapping_decision"": ""no_map"",
  ""isco_code"": null,
  ""isco_label"": null,
  ""confidence"": ""low"",
  ""rationale"": ""The sub-sector 'Professional certification' refers to a cross-cutting industry activity involving various roles like quality inspectors, management analysts, and specialized managers, which does not map cleanly to a single ISCO unit group."",
  ""fallback_isco_3digit"": null
}"
"Service","Project management","2","no_map","","","","medium","Project management is a cross-cutting functional role that spans multiple distinct ISCO-08 categories depending on the industry, such as ICT (1330), Construction (1323), or Business Services (1219).","{
  ""mapping_decision"": ""no_map"",
  ""isco_code"": null,
  ""isco_label"": null,
  ""confidence"": ""medium"",
  ""rationale"": ""Project management is a cross-cutting functional role that spans multiple distinct ISCO-08 categories depending on the industry, such as ICT (1330), Construction (1323), or Business Services (1219)."",
  ""fallback_isco_3digit"": null
}"
"Service","Publishing and book services","5","no_map","","","","high","The publishing and book services sub-sector encompasses both creative/professional roles like authors and journalists and technical craft roles like printers and bookbinders, which are located in completely different ISCO Major Groups.","{
  ""mapping_decision"": ""no_map"",
  ""isco_code"": null,
  ""isco_label"": null,
  ""confidence"": ""high"",
  ""rationale"": ""The publishing and book services sub-sector encompasses both creative/professional roles like authors and journalists and technical craft roles like printers and bookbinders, which are located in completely different ISCO Major Groups."",
  ""fallback_isco_3digit"": null
}"
"Service","Quality Award Service","1","no_map","","","","low","The sub-sector 'Quality Award Service' refers to a niche industry or functional area involving quality standards and certification that spans multiple ISCO domains such as management analysts, regulatory inspectors, and administrative staff.","{
  ""mapping_decision"": ""no_map"",
  ""isco_code"": null,
  ""isco_label"": null,
  ""confidence"": ""low"",
  ""rationale"": ""The sub-sector 'Quality Award Service' refers to a niche industry or functional area involving quality standards and certification that spans multiple ISCO domains such as management analysts, regulatory inspectors, and administrative staff."",
  ""fallback_isco_3digit"": null
}"
"Service","Quality Management Consulting Service","91","map","2421","Management and organisation analysts","242","high","Quality management consulting is a specialized professional service focused on improving organizational efficiency, structures, and systems, which aligns directly with the unit group for management and organization analysts.","{
  ""mapping_decision"": ""map"",
  ""isco_code"": ""2421"",
  ""isco_label"": ""Management and organisation analysts"",
  ""confidence"": ""high"",
  ""rationale"": ""Quality management consulting is a specialized professional service focused on improving organizational efficiency, structures, and systems, which aligns directly with the unit group for management and organization analysts."",
  ""fallback_isco_3digit"": ""242""
}"
"Service","Rent office equipment and supplies (including computer)","6","no_map","","","","low","The sub-sector represents a business activity (rental and leasing) that encompasses a broad range of occupations across unrelated ISCO domains, including sales representatives, electronics technicians, and managers.","{
  ""mapping_decision"": ""no_map"",
  ""isco_code"": null,
  ""isco_label"": null,
  ""confidence"": ""low"",
  ""rationale"": ""The sub-sector represents a business activity (rental and leasing) that encompasses a broad range of occupations across unrelated ISCO domains, including sales representatives, electronics technicians, and managers."",
  ""fallback_isco_3digit"": null
}"
"Service","Research and Experimental Development Works on Economics and Development","11","map","2631","Economists","263","high","The sub-sector explicitly targets research and development in economics and development, which is the core professional domain of Economists as defined in ISCO-08.","{
  ""mapping_decision"": ""map"",
  ""isco_code"": ""2631"",
  ""isco_label"": ""Economists"",
  ""confidence"": ""high"",
  ""rationale"": ""The sub-sector explicitly targets research and development in economics and development, which is the core professional domain of Economists as defined in ISCO-08."",
  ""fallback_isco_3digit"": ""263""
}"
"Service","Research and development work on human health, pharmacology","2","no_map","","","","low","The sub-sector defines an industrial R&D domain that spans multiple distinct ISCO groups, including managers, life scientists (biologists/pharmacologists), chemists, medical doctors, and laboratory technicians.","{
  ""mapping_decision"": ""no_map"",
  ""isco_code"": null,
  ""isco_label"": null,
  ""confidence"": ""low"",
  ""rationale"": ""The sub-sector defines an industrial R&D domain that spans multiple distinct ISCO groups, including managers, life scientists (biologists/pharmacologists), chemists, medical doctors, and laboratory technicians."",
  ""fallback_isco_3digit"": null
}"
"Service","Research and experimental development activities in agriculture and animal husbandry","1","no_map","","","","high","This sub-sector describes a broad research domain that encompasses multiple distinct ISCO-08 groups including life science professionals (2131, 2132), agricultural technicians (3142), and R&D managers (1223).","{
  ""mapping_decision"": ""no_map"",
  ""isco_code"": null,
  ""isco_label"": null,
  ""confidence"": ""high"",
  ""rationale"": ""This sub-sector describes a broad research domain that encompasses multiple distinct ISCO-08 groups including life science professionals (2131, 2132), agricultural technicians (3142), and R&D managers (1223)."",
  ""fallback_isco_3digit"": null
}"
"Service","Research and experimental development work in biology and chemistry","6","no_map","","","","high","The sub-sector combines biology and chemistry, which are represented by distinct ISCO-08 groups (e.g., 2113 for Chemistry and 2131 for Biology) and spans both professional and technical skill levels.","{
  ""mapping_decision"": ""no_map"",
  ""isco_code"": null,
  ""isco_label"": null,
  ""confidence"": ""high"",
  ""rationale"": ""The sub-sector combines biology and chemistry, which are represented by distinct ISCO-08 groups (e.g., 2113 for Chemistry and 2131 for Biology) and spans both professional and technical skill levels."",
  ""fallback_isco_3digit"": null
}"
"Service","Research and experimental development work in engineering and technology","27","no_map","","","","high","The sub-sector describes an industrial domain that employs a wide range of occupations across different ISCO major groups, including managers, engineering professionals, and laboratory technicians.","{
  ""mapping_decision"": ""no_map"",
  ""isco_code"": null,
  ""isco_label"": null,
  ""confidence"": ""high"",
  ""rationale"": ""The sub-sector describes an industrial domain that employs a wide range of occupations across different ISCO major groups, including managers, engineering professionals, and laboratory technicians."",
  ""fallback_isco_3digit"": null
}"
"Service","Research and experimental development work in psychology","14","map","2634","Psychologists","263","high","The sub-sector specifies research and development in psychology, which directly aligns with the defined duties of Psychologists (2634) who conduct research into mental processes and behavior.","{
  ""mapping_decision"": ""map"",
  ""isco_code"": ""2634"",
  ""isco_label"": ""Psychologists"",
  ""confidence"": ""high"",
  ""rationale"": ""The sub-sector specifies research and development in psychology, which directly aligns with the defined duties of Psychologists (2634) who conduct research into mental processes and behavior."",
  ""fallback_isco_3digit"": ""263""
}"
"Service","Research and experimental development work on cultural and social life","2","map","2632","Sociologists, anthropologists and related professionals","263","medium","The sub-sector corresponds directly to the field of social science research, where sociologists and anthropologists are the primary unit group, though the broader research domain is accurately captured by the 3-digit minor group 263.","{
  ""mapping_decision"": ""map"",
  ""isco_code"": ""2632"",
  ""isco_label"": ""Sociologists, anthropologists and related professionals"",
  ""confidence"": ""medium"",
  ""rationale"": ""The sub-sector corresponds directly to the field of social science research, where sociologists and anthropologists are the primary unit group, though the broader research domain is accurately captured by the 3-digit minor group 263."",
  ""fallback_isco_3digit"": ""263""
}"
"Service","Research and experimental development work on human health, pharmacology","2","no_map","","","","high","The sub-sector describes an industrial research domain (NACE/ISIC category) that requires a broad range of distinct ISCO occupations including managers (1223), chemists (2113), biologists (2131), and various scientific technicians (3111, 3141).","{
  ""mapping_decision"": ""no_map"",
  ""isco_code"": null,
  ""isco_label"": null,
  ""confidence"": ""high"",
  ""rationale"": ""The sub-sector describes an industrial research domain (NACE/ISIC category) that requires a broad range of distinct ISCO occupations including managers (1223), chemists (2113), biologists (2131), and various scientific technicians (3111, 3141)."",
  ""fallback_isco_3digit"": null
}"
"Service","Research and experimental development work on language and literature","2","map","2643","Translators, interpreters and other linguists","264","medium","The sub-sector focuses on the study and development of language and literature, which aligns with the research and linguistic study duties of unit group 2643, specifically the study of the origin, development, and structure of languages.","{
  ""mapping_decision"": ""map"",
  ""isco_code"": ""2643"",
  ""isco_label"": ""Translators, interpreters and other linguists"",
  ""confidence"": ""medium"",
  ""rationale"": ""The sub-sector focuses on the study and development of language and literature, which aligns with the research and linguistic study duties of unit group 2643, specifically the study of the origin, development, and structure of languages."",
  ""fallback_isco_3digit"": ""264""
}"
"Service","Resturant,Coffee shop","1","no_map","","","","high","The sub-sector identifies a multi-occupational establishment domain that includes diverse roles such as managers, cooks, waiters, and kitchen helpers across multiple ISCO Minor Groups.","{
  ""mapping_decision"": ""no_map"",
  ""isco_code"": null,
  ""isco_label"": null,
  ""confidence"": ""high"",
  ""rationale"": ""The sub-sector identifies a multi-occupational establishment domain that includes diverse roles such as managers, cooks, waiters, and kitchen helpers across multiple ISCO Minor Groups."",
  ""fallback_isco_3digit"": null
}"
"Service","Security Service","50","map","5414","Security guards","541","high","The sub-sector 'Security Service' aligns directly with the protective services domain, specifically the activities of security guards and related personnel in Minor Group 541.","{
  ""mapping_decision"": ""map"",
  ""isco_code"": ""5414"",
  ""isco_label"": ""Security guards"",
  ""confidence"": ""high"",
  ""rationale"": ""The sub-sector 'Security Service' aligns directly with the protective services domain, specifically the activities of security guards and related personnel in Minor Group 541."",
  ""fallback_isco_3digit"": ""541""
}"
"Service","Sewage and waste disposal; Health care and similar jobs","4","no_map","","","","high","The sub-sector combines two distinct service domains—waste management and health care—which encompass a broad range of occupations across multiple ISCO major groups.","{
  ""mapping_decision"": ""no_map"",
  ""isco_code"": null,
  ""isco_label"": null,
  ""confidence"": ""high"",
  ""rationale"": ""The sub-sector combines two distinct service domains—waste management and health care—which encompass a broad range of occupations across multiple ISCO major groups."",
  ""fallback_isco_3digit"": null
}"
"Service","Short-term language training and education","33","map","2353","Other language teachers","235","high","The sub-sector specifically identifies language training, which is the primary focus of ISCO unit group 2353, covering teachers of non-native languages outside mainstream education systems.","{
  ""mapping_decision"": ""map"",
  ""isco_code"": ""2353"",
  ""isco_label"": ""Other language teachers"",
  ""confidence"": ""high"",
  ""rationale"": ""The sub-sector specifically identifies language training, which is the primary focus of ISCO unit group 2353, covering teachers of non-native languages outside mainstream education systems."",
  ""fallback_isco_3digit"": ""235""
}"
"Service","Social work services","175","no_map","","","","high","The sub-sector 'Social work services' is a broad domain that encompasses managers (1344), professionals (2635), associate professionals (3412), and personal care workers (5322), making it too broad for a single 4-digit ISCO unit group mapping.","{
  ""mapping_decision"": ""no_map"",
  ""isco_code"": null,
  ""isco_label"": null,
  ""confidence"": ""high"",
  ""rationale"": ""The sub-sector 'Social work services' is a broad domain that encompasses managers (1344), professionals (2635), associate professionals (3412), and personal care workers (5322), making it too broad for a single 4-digit ISCO unit group mapping."",
  ""fallback_isco_3digit"": null
}"
"Service","Special event coordination","15","map","3332","Conference and event planners","333","high","The sub-sector name perfectly matches the definition of ISCO 3332, which focuses on organizing and coordinating services for conferences and special events.","{
  ""mapping_decision"": ""map"",
  ""isco_code"": ""3332"",
  ""isco_label"": ""Conference and event planners"",
  ""confidence"": ""high"",
  ""rationale"": ""The sub-sector name perfectly matches the definition of ISCO 3332, which focuses on organizing and coordinating services for conferences and special events."",
  ""fallback_isco_3digit"": ""333""
}"
"Service","Sports Services","3","map","3422","Sports coaches, instructors and officials","342","high","The sub-sector clearly maps to the sports and fitness domain, specifically the ISCO Minor Group 342, for which 3422 is a primary representative unit.","{
  ""mapping_decision"": ""map"",
  ""isco_code"": ""3422"",
  ""isco_label"": ""Sports coaches, instructors and officials"",
  ""confidence"": ""high"",
  ""rationale"": ""The sub-sector clearly maps to the sports and fitness domain, specifically the ISCO Minor Group 342, for which 3422 is a primary representative unit."",
  ""fallback_isco_3digit"": ""342""
}"
"Service","Textile, Laundry clothes and laundry services","2","map","8157","Laundry machine operators","815","high","The sub-sector specifically covers textile and laundry services, which align directly with Minor Group 815 (Textile, fur and leather products machine operators) and its unit group 8157.","{
  ""mapping_decision"": ""map"",
  ""isco_code"": ""8157"",
  ""isco_label"": ""Laundry machine operators"",
  ""confidence"": ""high"",
  ""rationale"": ""The sub-sector specifically covers textile and laundry services, which align directly with Minor Group 815 (Textile, fur and leather products machine operators) and its unit group 8157."",
  ""fallback_isco_3digit"": ""815""
}"
"Service","Vehicle Technical Inspection Service","1","map","3115","Mechanical engineering technicians","311","medium","Vehicle technical inspection is a specialized technical assessment of automotive systems that aligns with the role of mechanical engineering technicians, particularly those specializing in automotive safety and technical compliance.","{
  ""mapping_decision"": ""map"",
  ""isco_code"": ""3115"",
  ""isco_label"": ""Mechanical engineering technicians"",
  ""confidence"": ""medium"",
  ""rationale"": ""Vehicle technical inspection is a specialized technical assessment of automotive systems that aligns with the role of mechanical engineering technicians, particularly those specializing in automotive safety and technical compliance."",
  ""fallback_isco_3digit"": ""311""
}"
"Service","Veterinary works","3","map","2250","Veterinarians","225","high","The sub-sector refers specifically to the domain of animal healthcare and medicine, which is uniquely represented by the veterinary professional and technician unit groups.","{
  ""mapping_decision"": ""map"",
  ""isco_code"": ""2250"",
  ""isco_label"": ""Veterinarians"",
  ""confidence"": ""high"",
  ""rationale"": ""The sub-sector refers specifically to the domain of animal healthcare and medicine, which is uniquely represented by the veterinary professional and technician unit groups."",
  ""fallback_isco_3digit"": ""225""
}"
"Service","Water Works Consulting Service","3","map","2142","Civil engineers","214","high","Water works consulting services primarily involve the research, design, and advisory work regarding water supply and sewerage infrastructure, which falls under civil engineering.","{
  ""mapping_decision"": ""map"",
  ""isco_code"": ""2142"",
  ""isco_label"": ""Civil engineers"",
  ""confidence"": ""high"",
  ""rationale"": ""Water works consulting services primarily involve the research, design, and advisory work regarding water supply and sewerage infrastructure, which falls under civil engineering."",
  ""fallback_isco_3digit"": ""214""
}"
"Sport Culture and tourism","Journalism","9","map","2642","Journalists","264","high","The sub-sector 'Journalism' directly corresponds to the ISCO-08 unit group 2642 for Journalists.","{
  ""mapping_decision"": ""map"",
  ""isco_code"": ""2642"",
  ""isco_label"": ""Journalists"",
  ""confidence"": ""high"",
  ""rationale"": ""The sub-sector 'Journalism' directly corresponds to the ISCO-08 unit group 2642 for Journalists."",
  ""fallback_isco_3digit"": ""264""
}"
"Sport Culture and tourism","Sport","16","map","3421","Athletes and sports players","342","high","The sub-sector 'Sport' corresponds directly to the occupations in Minor Group 342, which includes athletes, coaches, and fitness instructors.","{
  ""mapping_decision"": ""map"",
  ""isco_code"": ""3421"",
  ""isco_label"": ""Athletes and sports players"",
  ""confidence"": ""high"",
  ""rationale"": ""The sub-sector 'Sport' corresponds directly to the occupations in Minor Group 342, which includes athletes, coaches, and fitness instructors."",
  ""fallback_isco_3digit"": ""342""
}"
"Tourism and art","Circus Group","1","map","2659","Creative and performing artists not elsewhere classified","265","high","The sub-sector 'Circus Group' describes a niche within performing arts, and ISCO 2659 explicitly includes occupations central to circuses such as clowns, magicians, and acrobats.","{
  ""mapping_decision"": ""map"",
  ""isco_code"": ""2659"",
  ""isco_label"": ""Creative and performing artists not elsewhere classified"",
  ""confidence"": ""high"",
  ""rationale"": ""The sub-sector 'Circus Group' describes a niche within performing arts, and ISCO 2659 explicitly includes occupations central to circuses such as clowns, magicians, and acrobats."",
  ""fallback_isco_3digit"": ""265""
}"
"Tourism and art","Culture and Arts Education","12","map","2355","Other arts teachers","235","high","This unit group specifically covers teachers who instruct students in the practice and theory of dance, drama, visual, and other arts, which directly defines the domain of Culture and Arts Education.","{
  ""mapping_decision"": ""map"",
  ""isco_code"": ""2355"",
  ""isco_label"": ""Other arts teachers"",
  ""confidence"": ""high"",
  ""rationale"": ""This unit group specifically covers teachers who instruct students in the practice and theory of dance, drama, visual, and other arts, which directly defines the domain of Culture and Arts Education."",
  ""fallback_isco_3digit"": ""235""
}"
"Tourism and art","Fashion and beauty pageants","4","map","5241","Fashion and other models","524","high","The sub-sector specifically focuses on beauty pageants and the display of fashion, which directly aligns with the defined role of fashion and other models in ISCO-08.","{
  ""mapping_decision"": ""map"",
  ""isco_code"": ""5241"",
  ""isco_label"": ""Fashion and other models"",
  ""confidence"": ""high"",
  ""rationale"": ""The sub-sector specifically focuses on beauty pageants and the display of fashion, which directly aligns with the defined role of fashion and other models in ISCO-08."",
  ""fallback_isco_3digit"": ""524""
}"
"Tourism and art","Filmmaking and related work","44","no_map","","","","high","The sub-sector is too broad as it encompasses distinct ISCO domains including creative professionals like directors and actors (Minor Group 265) and technical roles like broadcasting and audiovisual technicians (Minor Group 352).","{
  ""mapping_decision"": ""no_map"",
  ""isco_code"": null,
  ""isco_label"": null,
  ""confidence"": ""high"",
  ""rationale"": ""The sub-sector is too broad as it encompasses distinct ISCO domains including creative professionals like directors and actors (Minor Group 265) and technical roles like broadcasting and audiovisual technicians (Minor Group 352)."",
  ""fallback_isco_3digit"": null
}"
"Tourism and art","Hotels and Motels","16","no_map","","","","high","The sub-sector 'Hotels and Motels' refers to an industry domain containing multiple distinct occupational categories such as managers, receptionists, cooks, and cleaners, rather than a single functional unit group.","{
  ""mapping_decision"": ""no_map"",
  ""isco_code"": null,
  ""isco_label"": null,
  ""confidence"": ""high"",
  ""rationale"": ""The sub-sector 'Hotels and Motels' refers to an industry domain containing multiple distinct occupational categories such as managers, receptionists, cooks, and cleaners, rather than a single functional unit group."",
  ""fallback_isco_3digit"": null
}"
"Tourism and art","Journalism","2","map","2642","Journalists","264","high","The sub-sector 'Journalism' maps directly to the specific ISCO-08 unit group 2642 dedicated to news research and reporting.","{
  ""mapping_decision"": ""map"",
  ""isco_code"": ""2642"",
  ""isco_label"": ""Journalists"",
  ""confidence"": ""high"",
  ""rationale"": ""The sub-sector 'Journalism' maps directly to the specific ISCO-08 unit group 2642 dedicated to news research and reporting."",
  ""fallback_isco_3digit"": ""264""
}"
"Tourism and art","Mobile, Theater and; Video film production and distribution","4","no_map","","","","medium","The sub-sector describes an entire industry segment—encompassing production, distribution, and performance—which requires a diverse range of occupations across different ISCO minor groups such as creative professionals (265), technicians (352), and managers (143).","{
  ""mapping_decision"": ""no_map"",
  ""isco_code"": null,
  ""isco_label"": null,
  ""confidence"": ""medium"",
  ""rationale"": ""The sub-sector describes an entire industry segment—encompassing production, distribution, and performance—which requires a diverse range of occupations across different ISCO minor groups such as creative professionals (265), technicians (352), and managers (143)."",
  ""fallback_isco_3digit"": null
}"
"Tourism and art","Motels, lodges and traditional restaurants","3","map","1411","Hotel managers","141","high","The sub-sector explicitly covers accommodation (motels/lodges) and food services (restaurants), which align directly with the ISCO Minor Group 141: Hotel and Restaurant Managers.","{
  ""mapping_decision"": ""map"",
  ""isco_code"": ""1411"",
  ""isco_label"": ""Hotel managers"",
  ""confidence"": ""high"",
  ""rationale"": ""The sub-sector explicitly covers accommodation (motels/lodges) and food services (restaurants), which align directly with the ISCO Minor Group 141: Hotel and Restaurant Managers."",
  ""fallback_isco_3digit"": ""141""
}"
"Tourism and art","Motion Picture Works","49","no_map","","","","medium","The sub-sector 'Motion Picture Works' describes an entire industry that encompasses both creative professional roles (such as directors and actors in 2654 and 2655) and technical roles (such as audiovisual technicians in 3521), making it too broad for a single 4-digit unit group.","{
  ""mapping_decision"": ""no_map"",
  ""isco_code"": null,
  ""isco_label"": null,
  ""confidence"": ""medium"",
  ""rationale"": ""The sub-sector 'Motion Picture Works' describes an entire industry that encompasses both creative professional roles (such as directors and actors in 2654 and 2655) and technical roles (such as audiovisual technicians in 3521), making it too broad for a single 4-digit unit group."",
  ""fallback_isco_3digit"": null
}"
"Tourism and art","Music Band","27","map","2652","Musicians, singers and composers","265","high","The sub-sector 'Music Band' specifically identifies the professional domain of performing musical compositions, which is the direct focus of this unit group.","{
  ""mapping_decision"": ""map"",
  ""isco_code"": ""2652"",
  ""isco_label"": ""Musicians, singers and composers"",
  ""confidence"": ""high"",
  ""rationale"": ""The sub-sector 'Music Band' specifically identifies the professional domain of performing musical compositions, which is the direct focus of this unit group."",
  ""fallback_isco_3digit"": ""265""
}"
"Tourism and art","Resturant,Coffee shop","35","no_map","","","","high","The sub-sector covers a broad industry domain including distinct ISCO unit groups for managers (1412), chefs (3434), cooks (5120), waiters (5131), and kitchen helpers (9412), making it too broad to map to a single group.","{
  ""mapping_decision"": ""no_map"",
  ""isco_code"": null,
  ""isco_label"": null,
  ""confidence"": ""high"",
  ""rationale"": ""The sub-sector covers a broad industry domain including distinct ISCO unit groups for managers (1412), chefs (3434), cooks (5120), waiters (5131), and kitchen helpers (9412), making it too broad to map to a single group."",
  ""fallback_isco_3digit"": null
}"
"Tourism and art","Travel Agent and Related Services","11","map","4221","Travel consultants and clerks","422","high","The sub-sector directly aligns with the duties of travel consultants and agents who provide information and arrange itineraries as defined in ISCO unit group 4221.","{
  ""mapping_decision"": ""map"",
  ""isco_code"": ""4221"",
  ""isco_label"": ""Travel consultants and clerks"",
  ""confidence"": ""high"",
  ""rationale"": ""The sub-sector directly aligns with the duties of travel consultants and agents who provide information and arrange itineraries as defined in ISCO unit group 4221."",
  ""fallback_isco_3digit"": ""422""
}"
"agriculture","Agriculture","21","no_map","","","","high","The sub-sector 'Agriculture' is too broad as it encompasses an entire industrial domain ranging from production managers and professional advisors to skilled farmers and elementary labourers.","{
  ""mapping_decision"": ""no_map"",
  ""isco_code"": null,
  ""isco_label"": null,
  ""confidence"": ""high"",
  ""rationale"": ""The sub-sector 'Agriculture' is too broad as it encompasses an entire industrial domain ranging from production managers and professional advisors to skilled farmers and elementary labourers."",
  ""fallback_isco_3digit"": null
}"
"agriculture","Bee reading","1","map","6123","Apiarists and sericulturists","612","high","The sub-sector 'Bee reading' is a likely translation or clerical error for bee rearing or beekeeping (apiculture), which is explicitly covered by Unit Group 6123.","{
  ""mapping_decision"": ""map"",
  ""isco_code"": ""6123"",
  ""isco_label"": ""Apiarists and sericulturists"",
  ""confidence"": ""high"",
  ""rationale"": ""The sub-sector 'Bee reading' is a likely translation or clerical error for bee rearing or beekeeping (apiculture), which is explicitly covered by Unit Group 6123."",
  ""fallback_isco_3digit"": ""612""
}"
"agriculture","Breeding birds","3","map","6122","Poultry producers","612","high","The sub-sector 'Breeding birds' corresponds directly to the activities of ISCO group 6122, which includes breeding and raising various types of poultry.","{
  ""mapping_decision"": ""map"",
  ""isco_code"": ""6122"",
  ""isco_label"": ""Poultry producers"",
  ""confidence"": ""high"",
  ""rationale"": ""The sub-sector 'Breeding birds' corresponds directly to the activities of ISCO group 6122, which includes breeding and raising various types of poultry."",
  ""fallback_isco_3digit"": ""612""
}"
"agriculture","Coffee cultivation","4","map","6112","Tree and shrub crop growers","611","high","The ISCO-08 description for 6112 explicitly includes the cultivation of coffee bushes.","{
  ""mapping_decision"": ""map"",
  ""isco_code"": ""6112"",
  ""isco_label"": ""Tree and shrub crop growers"",
  ""confidence"": ""high"",
  ""rationale"": ""The ISCO-08 description for 6112 explicitly includes the cultivation of coffee bushes."",
  ""fallback_isco_3digit"": ""611""
}"
"agriculture","Forest development and related services","8","no_map","","","","high","The sub-sector 'Forest development and related services' represents a broad industrial domain that encompasses multiple ISCO skill levels and major groups, including managers, technicians, and laborers.","{
  ""mapping_decision"": ""no_map"",
  ""isco_code"": null,
  ""isco_label"": null,
  ""confidence"": ""high"",
  ""rationale"": ""The sub-sector 'Forest development and related services' represents a broad industrial domain that encompasses multiple ISCO skill levels and major groups, including managers, technicians, and laborers."",
  ""fallback_isco_3digit"": null
}"
"agriculture","Livestock development","5","map","6121","Livestock and dairy producers","612","high","The sub-sector 'Livestock development' directly corresponds to the domain of breeding and raising domesticated animals, which is the primary focus of ISCO-08 minor group 612 (Animal Producers).","{
  ""mapping_decision"": ""map"",
  ""isco_code"": ""6121"",
  ""isco_label"": ""Livestock and dairy producers"",
  ""confidence"": ""high"",
  ""rationale"": ""The sub-sector 'Livestock development' directly corresponds to the domain of breeding and raising domesticated animals, which is the primary focus of ISCO-08 minor group 612 (Animal Producers)."",
  ""fallback_isco_3digit"": ""612""
}"
