"ID","ORIGINURI","UUIDHISTORY","DEFINITION","SCOPENOTE","REUSELEVEL","SKILLTYPE","PREFERREDLABEL","ALTLABELS","DESCRIPTION","ISLOCALIZED"
"687671bdebd2bf665349d085","http://data.europa.eu/esco/skill/c796e1fa-cbbd-4639-b8d9-cbcdc130c7a2","26e1c26a-4911-42a6-bdb9-eaef61209ade
fd0eb3e3-a443-437c-9caa-34fa0473b3ee
30e6f653-010e-4195-88da-ba0623fefc6a
6e80072c-c8b9-4735-881a-e517f87b37d1
7639af21-6d90-4619-b8f0-fca19f7f7f98","","","cross-sector","skill/competence","process incoming electrical supplies","incoming electrical supplies processing
receiving incoming electrical supplies
process incoming electrical supplies
processing incoming electrical supplies
receive incoming electrical supplies
incoming electrical supplies receiving","Receive incoming electrical supplies, handle the transaction and enter the supplies into any internal administration system.","false"
"687671bdebd2bf665349d086","http://data.europa.eu/esco/skill/c7993a51-7fd5-46e4-83c7-51f107588af2","dcb698e1-9640-4dc1-bb2f-e476bfa51860
b9313cba-38d2-47b1-b6ff-690c2805d2d3
1b75a192-e4a9-4660-8a14-c4a8f9d9c5a9
625f4404-5db1-4e01-bb23-da2b2fe55095
0f688519-1586-4e1b-93f7-a608962652fe","","","occupation-specific","knowledge","cold winding","cold circuits
cold twisting
cold winding
cold braiding
cold looping","The coiling process of cold winding by winding wire at room temperature around a mandrel, in order to create metal springs.","false"
"687671bdebd2bf665349d087","http://data.europa.eu/esco/skill/c79a6989-a73c-496b-997f-c706e1c5c52b","6216b87a-7784-45a4-8023-95276aa17793
ff4c165e-4dec-4da0-ac73-76ee9cddd4db
55420cbd-29a8-4528-8d1b-80acd3ec667e
69fb3918-359c-4c32-9401-9c314f745e00
9fb57591-c2ff-4df0-8bae-e7d29b581fb3","","","cross-sector","skill/competence","determine production feasibility","determine production feasibility
assess production viability
find out production feasibility
ascertain production feasibility
define feasibility of production, assess production feasibility
define production feasibility","Determine if a product or its components can be produced by applying engineering principles.","false"
"687671bdebd2bf665349d088","http://data.europa.eu/esco/skill/c7a989eb-a8dc-4ecb-9944-3bbac9088c3c","1402b100-2984-4e3c-b5f5-960050e79794
d6040aab-59cc-4198-bc8e-bf0afc5f306e
e94349c8-7faf-4fa9-a2ff-be8d831a2cf4
ef8dea21-e8da-4566-a280-a714025c1c41
23964761-a268-4d27-be90-3c402cbb8626","","","sector-specific","skill/competence","organise relapse prevention","manage relapse prevention
support patients to prevent relapse
organize relapse prevention
implement relapse prevention
coordinate relapse prevention
assist patients to prevent relapse
develop relapse prevention strategies
develop patient relapse prevention strategies
develop strategies to prevent patient relapse
oversee relapse prevention
administer relapse prevention
organise relapse prevention","Help the patient or client identify and anticipate high risk situations or external and internal triggers. Support them in developing better coping strategies and back-up plans in case of future difficulties.","false"
"687671bdebd2bf665349d089","http://data.europa.eu/esco/skill/c7b1e520-8921-46dd-b444-e0637323bb7f","a3914aa7-e25c-48ce-bd30-3a8007ce968a
89942b86-7aba-4971-a8af-bd5cec1845b2
5210fb6c-243e-4d8b-ab04-64b82ae44048
7b376f63-613b-4b9c-b2ee-603b46d758d4
717979cf-8ae1-45a3-af79-6110152f3273","","","sector-specific","skill/competence","use photographic equipment","employ specialised photographic equipment
use equipment for photography
use equipment for photographs
use photographic equipment
use digital photographic equipment","Use analogue or digital camera equipment, along with a variety of accessories such as tripods, filters and lenses.","false"
"687671bdebd2bf665349d08a","http://data.europa.eu/esco/skill/c7b26d6a-f1f3-45e9-ab8d-959c9ad16720","950ebb6f-b7bf-4799-9f28-517175669e29
9dff5fe8-4f39-4365-b8e4-b229b988d19a
d6c01c08-f736-4c3e-9398-2827a553ec4f
1190ef25-6a3e-4898-9303-6d94f477dac5
7bf7601a-041a-40a6-b05b-fe36f66d2bad","","","cross-sector","knowledge","public auction procedures","public sell off methods
public auction procedures
public auction measures
public auction policies
public auction plans
public auction methods
public tender measures
public tender plans
public sell off policies","The regulations involved in the repossession and consequent selling of goods in public auctions in order to obtain the amount owed by an individual as ruled by a court of law.","false"
"687671bdebd2bf665349d08b","http://data.europa.eu/esco/skill/c7b4fa0d-0095-4e28-9601-d96904f0955e","c797a28c-17a4-435b-90bc-a88efeb782cd
19def43e-271b-4602-95e2-d9b67059a088
a28c8d1d-8b80-4cf8-84a9-6d1c96fb93f0
d5340d0d-e24f-4966-8e48-049c54483dfc
d0d8b55f-cdad-459c-a0f2-f10fa033b847","","","sector-specific","skill/competence","prepare for small craft operation","preparing for small boat operation
prepare for small boat operation
prepare for small craft operation
preparing for operation of small craft
preparing small craft for operation
preparing for small craft operation
preparing small boats for operation
preparing for operation of small boats","Prepare for personnel operation of small craft, both with licence and without licence.","false"
"687671bdebd2bf665349d08c","http://data.europa.eu/esco/skill/c7bb240e-4e08-47d2-a4ed-b85185773d3a","c8c13e61-8b28-4482-a67d-2c1b26dbdce8
2df1ccd0-d455-46fb-9cd5-771e1eaf591e
9a74a7aa-2159-4845-a256-754abdea6b18
9e67c60d-5f04-4584-929c-41dddcbcc32b
0d0e2cb6-2452-4f6d-bd6f-6c1b4a8fef38","","","occupation-specific","skill/competence","polish silverware","polish silverware
buff silverware
polishing silverware
shine silverware","Rub the surface of silver or silver coated dishes, containers and cutlery to make it smooth and shiny.","false"
"687671bdebd2bf665349d08d","http://data.europa.eu/esco/skill/c7c4d83d-720c-4f57-bdee-05913f2b1b9b","3915adfd-fdcc-424b-9e58-75369bc604bc
8c071bb5-a80f-48d3-84dc-d4ee45cd1d8f
29178d15-abf3-4df1-a645-fd702e111ded
28ac37a9-c9ea-4858-99e0-4493d46d9123
c9d236b5-f137-4bac-a77b-41154fa46af9","","","sector-specific","skill/competence","assess fermentation levels of tobacco leaves","check fermentation levels of tobacco leaves
assess fermentation levels of tobacco leaves
assess the fermentation levels of tobacco leaves
appraise fermentation levels of tobacco leaves
judge fermentation levels of tobacco leaves
assessing the fermentation levels in tobacco leaves
test fermentation levels of tobacco leaves","Assess fermentation stage of tobacco leaves. Use thermometers, humidifiers, water, and your sense to test the level of fermentation.","false"
"687671bdebd2bf665349d08e","http://data.europa.eu/esco/skill/c7c9feb8-7813-4ea5-bef2-814c77ad0b6e","ec773548-2d75-4037-bfc8-bd3a18f598c7
d0fe2e2a-d66f-4eea-9d54-e11bb7e55d7a
a31bf2e5-a888-4b11-b8e2-19ba9123f146
e23a0e77-9cbd-4c91-9f56-5a22f4245db8
3a292f44-9bbf-4831-8903-397f1365e282","","","sector-specific","knowledge","ripening of cheese","maturing of cheese
cheese ripening
ripening of a cheese
cheese aging
ripening of cheese
cheese maturing
aging of cheese
ripening of cheeses","Cheese ripening processes whereby cheese ages and flavour intensifies as enzymes and micro-organisms transform texture. Biological process involved which is the breakdown of casein proteins and milk fat into a complex of amines, amino acids, and fatty acids.","false"
"687671bdebd2bf665349d08f","http://data.europa.eu/esco/skill/c7cc6dc5-d56b-4323-8e5c-47c4022f615f","4fc7feae-1b8c-4213-a52f-04ad9b9c9785
980f2f96-5013-47b7-80dd-18c469f8b63d
4c31f647-fd18-4867-a9ce-8d2b10715299
48d57d90-7f84-4f7b-8f2a-9bcd9b8e529d
3c3563cb-0fbf-4a38-b030-7d8b6667db1b","","","cross-sector","knowledge","quality assurance methodologies","quality assurance arrangements
quality assurance methodology
quality assurance processes
quality assurance plans
quality assurance methodologies
quality assurance approaches","Quality assurance principles, standard requirements, and the set of processes and activities used for measuring, controlling and ensuring the quality of products and processes.","false"
"687671bdebd2bf665349d090","http://data.europa.eu/esco/skill/c7d24594-0c11-4b27-9039-fe0bb903da8e","0c147b2f-ec90-4847-b913-1684c90865b8
9f2f4331-157c-4579-9932-75cf66031944
ded26542-a4a8-45e8-a4fa-6bccc171c24f
7db4a68b-bfda-44a5-a256-d51820b4545e
dad64f17-be72-4d20-bee6-c1f31c6beaea","","","sector-specific","knowledge","LINQ","LINQ
Language Integrated Query","The computer language LINQ is a query language for retrieval of information from a database and of documents containing the needed information. It is developed by the software company Microsoft.","false"
"687671bdebd2bf665349d091","http://data.europa.eu/esco/skill/c7d328f4-87a7-4091-8eb5-122f471bd954","ba318932-7734-4e7b-b7a3-1560c90ff0ef
a6d24d6b-ca60-45f4-8326-1420691064aa
923b245c-d629-4bcd-9918-07c1dce3d7ff
dd99286e-a818-4266-a12b-e84c5b8c392b
40857661-d7b3-486d-a5c8-20fbd8ba90cf","","","cross-sector","skill/competence","collaborate on costume and make-up for performances","ensure cooperation between costume department and make-up department
ensure cooperation among production, costume department and make-up department
collaborate on costume and make-up for performances","Work with the staff responsible for costumes and make up in line with their creative vision and obtain directions from them about how make-up and costumes should look.","false"
"687671bdebd2bf665349d092","http://data.europa.eu/esco/skill/c7d64df4-7af3-4269-add6-97833bd5448e","9b069b6f-ea4b-480f-ba7f-c66b3b91d9cb
33e7fa5d-ff84-4b29-b857-4563cafc3124
19f12f75-ed52-403d-ae2a-3cff5aa3b7a9
0aa63cde-99d3-4710-8582-4d836636b16c
6d39e7e2-a125-4710-9686-ba977e8cb43a","","","sector-specific","skill/competence","manage purchasing cycle","managing purchasing cycles
manage purchasing cycle
managing a purchasing cycle
manage purchasing cycles
oversee purchasing cycle
maintain purchasing cycle
regulate purchasing cycle
supervise purchasing cycle","Oversee complete purchasing cycle, including generating requisitions, PO creation, PO follow-up, goods reception, and final payment actions.","false"
"687671bdebd2bf665349d093","http://data.europa.eu/esco/skill/c7d8f44f-d0ad-4039-8407-4b8576603856","afea6b01-b9a9-4c22-8458-0773b03c11bf
2b9d4791-330a-455a-b868-b4d005c9188c
73bcaeb5-df74-442b-8353-0987ccc90413
225d01bb-15c6-4a4d-ba51-f59914bca2c1
b2c200a7-77b4-400a-81e3-59cc1850bea5","","","sector-specific","knowledge","lawn care","lawn maintenance
lawn care
lawn upkeep","Procedures, equipment and products used to maintain the cleanliness of lawns and other grass surfaces in parks or residences.","false"
"687671bdebd2bf665349d094","http://data.europa.eu/esco/skill/c7e28c98-8de5-4a86-83a2-50a57075ac22","d337a9e7-e705-4c34-ba9c-89487204b42e
c6a520ab-e2bd-4568-8183-ab9eaebe0136
1b85a8f0-f9c5-4e69-b38a-5bc685ecb792
e1d6c6da-1729-4d47-8c74-78c8c069f587
b100d300-142f-4116-b6d1-c98592c4b268","","","cross-sector","skill/competence","set payment handling strategies","set payment handling strategies
implement payment procedures
set strategies for handling payments
develop methods to optimize payment handling
set strategies for payment handling","Fix payment methods for services and goods such as cash, cheques, credit cards, bank transfers, traveller's cheques and money orders. Develop and implement strategies to prevent credit card fraud.","false"
"687671bdebd2bf665349d095","http://data.europa.eu/esco/skill/c7e686a1-d03e-4641-a229-68247fdc5887","c1ef3608-9990-4e27-983b-30af133deb38
d2bfbbea-ba15-443b-aa4d-d6232fcf13a6
52c36b78-1ec0-40c8-9913-29a5b6868ebc
5862980f-9639-409a-86eb-187ceaeb1bcf
cfd50357-bc76-4225-ab14-7bc89f9bb260","","","cross-sector","knowledge","legal terminology","legal language
legal terminology
legal terms
judicial terms
judicial phrases
legal phraseology
judicial language
legal phrases
judicial phraseology","The special terms and phrases used in the field of law.","false"
"687671bdebd2bf665349d096","http://data.europa.eu/esco/skill/c7e8948c-e7e4-406a-957d-55daaa4cdb44","fa87fc74-1ebd-4d90-9825-904ed731da9d
54ccdfc6-0bd1-47a4-87be-b36974c95f1c
b652ddf5-708f-4148-8a98-2896e4313e77
e85b1d18-d3a7-4b8f-9c9d-d73cd1ade07a
441c9125-0c1d-4e52-b0c0-ce44d2d9f13a","","","sector-specific","skill/competence","ensure stock storage safety","ensuring stock is stored safety
assure stock storage safety
secure stock storage safety
provide stock storage safety
enable stock storage safety
ensure stock is stored safety
ensure stock storage safety
ensuring stock storage safety","Ensure that products are stored appropriately. Keep in line with safety procedures.","false"
"687671bdebd2bf665349d097","http://data.europa.eu/esco/skill/c7f049b4-7493-4810-858e-e8622e2058f4","da7f726e-97e0-491b-8c6d-9dd6ddb77d49
e9ab5ca4-6599-4db2-9810-40d0bf0c8e10
92fe3a64-d3ca-4f4a-9f41-1d9c6740214e
66392945-b0bc-4fc1-a937-193467c6ae53
22bfc3a7-8c56-4774-9daa-878d22dbe3c5","","","occupation-specific","skill/competence","clean concrete pumps","flush concrete pumps
cleaning concrete pumps
flushing concrete pumps
concrete pump cleaning
flushing of concrete pumps
flush concrete pump
clean concrete pump
flushing of concrete pump
cleaning of concrete pumps
flushing concrete pump
concrete pump flushing
clean concrete pumps
cleaning concrete pump
cleaning of concrete pump","Remove residual concrete from the pipes and pumps after use and clean the equipment with water.","false"
"687671bdebd2bf665349d098","http://data.europa.eu/esco/skill/c7f7d806-9243-4200-b496-adcba53e0a8c","617633a0-79b0-4917-8bfc-2a57ab9c933f
47ae5901-5be2-45b3-b48e-4dcc38838b9e
28daefec-dc8b-4606-bc56-466318a0c304
7b10d426-709e-46b5-b5d3-a01ad3404d42
06b35b8a-80f0-43cc-bb11-09383e246d04","","","sector-specific","skill/competence","tend spinning machines","tend spinning machines
care for spinning machines
operate spinning machines
tend spinning machinery
activate and supervise spinning machines","Operate spinning machines keeping efficiency and productivity at high levels.","false"
"687671bdebd2bf665349d099","http://data.europa.eu/esco/skill/c7fcb14f-ea32-45e5-8d5c-f93857829a95","032bca97-621f-43ec-8aec-75602ccec005
07623f1c-0a90-4e3f-8ed5-c7acf8f0d9a1
2518ab34-8068-4d3e-b185-91947f55d4b1
0fa7ea43-6396-4a34-9275-c95e1b6f4864
ec3fc59c-b3af-4b45-9399-530333594149","","","occupation-specific","knowledge","laws regulating serving alcoholic drinks","laws regulating serving alcoholic drinks
laws to regulate service of alcohol drinks
liquor legislation and regulation
regulations for the sale of alcoholic drinks
laws regulating service of alcoholic drinks","The content of national and local legislation regulating restrictions to the sale of alcoholic beverages and methods for serving them appropriately.","false"
"687671bdebd2bf665349d09a","http://data.europa.eu/esco/skill/c800dfc9-a551-44dd-a309-447ada69336f","1cb92903-c126-4547-8a44-6cfb38ad03c1
5c10b0b7-aacf-4f98-8273-47c6b088c58a
4b05800a-361a-4ada-a45e-f4b0ef5afdb4
2d8fd4b1-b5f9-4f42-97b9-9a490400b659
62824eae-9e01-43fa-a950-bef9eca3609e","","","sector-specific","skill/competence","consult team on creative project","confer with team on creative project
consult team on creative project
consulting team on creative project
consult teams on creative project
consult team on creative projects
seek advice from team on creative project","Discuss the creative project with team members.","false"
"687671bdebd2bf665349d09b","http://data.europa.eu/esco/skill/c80b2f08-ab07-4632-be78-68c6ec1f3b41","86aae96c-531b-4a3f-847c-df5ea708de04
0395de0c-1e98-4599-b2d8-600c320db1fd
a3643196-fedc-48c5-a842-743a21465f4d
298cee2d-a330-463e-9f15-698f34012cb9
187a6449-5169-4d59-b05a-60723ed092ec","","","cross-sector","skill/competence","perform loading and unloading operations","performing loading and unloading operations
loading and unloading operations undertaking
performing unloading operations
perform loading and unloading operations
undertake loading and unloading operations
loading and unloading operations performing
perform unloading operations
undertaking loading and unloading operations
performing loading operations
undertake loading operations
perform loading operations
undertaking unloading operations
undertaking loading operations
undertake unloading operations","Load and unload materials from containers, manually or using appropriate tools. Load hoppers, containers, or conveyors to feed machines with products, using tools such as forklifts, transfer augers, suction gates, shovels, or pitchforks.","false"
"687671bdebd2bf665349d09c","http://data.europa.eu/esco/skill/c811bb08-31cc-4b3b-a26d-a098182411fa","2a1cb090-5fdb-44ea-a3bf-79e1a15e5d38
7ca7cf53-c63a-4e4d-a9e8-c9f548056255
7f0ebf2b-6c1e-483f-8035-081af50378db
0f7a61df-29c4-46bb-a2e1-a811a7d0c04e
d737340b-98c8-4453-8459-6d77a46a6640","","","sector-specific","skill/competence","cope with excrements","coping with excrements
deal with excrements
cope with excrements
handle excrements
endure with excrements
endure excrements","Cope with excrements, strong smells, and animal waste without feeling overwhelmed.","false"
"687671bdebd2bf665349d09d","http://data.europa.eu/esco/skill/c8121c66-b2fa-4880-90c7-56d314dcf7b0","8ad00fbb-b19c-4ae8-b3d8-1dafa80e11a6
7b0f39f5-787b-41fa-9b59-30eb22729fd0
a4cf7ea1-39ed-40b4-b5ff-7d80f336c3b7
d4f9428a-bc04-4155-91d7-ebaed6f8ba9d
09acf8fb-13c4-4ecf-9c41-cbbfaf570b18","","The basic principles may be used for the weaving and the warp knitting processes.","sector-specific","skill/competence","use warp preparation technologies","use warp preparation technology
utilise warp technologies
use technologies for warp preparation
use warp preparation techniques
prepare for warp production
utilize warp technologies
use warp preparation technologies","Use warping, sizing, drawing-in and knotting technologies that enable the formation of warps.","false"
"687671bdebd2bf665349d09e","http://data.europa.eu/esco/skill/c8186be4-15d4-4347-b34a-53bee7015f79","dc975e7a-1eab-4c49-8056-4a591064a70f
81ea5ad7-9965-4324-802b-8c61061b74e5
7e13d2d8-ba55-4d11-9825-e6b2a657881a
ca981d3a-22c3-4fcc-95b2-d81607fb0d27
22bcb2cc-5d8e-4109-a0a9-d20ae5f953d8","","","cross-sector","skill/competence","handle timber","handle lumber
timber stacking and storing
handling timber safely
handle timber safely
stacking and storing timber safely
stacking and storing timber
stack and store timber
handling timber
timber handling
safe timber handling
safe timber stacking and storing
handle timber","Identify the main types of timber to be received at your company. Stack and store timber safely and in compliance with company procedures.","false"
"687671bdebd2bf665349d09f","http://data.europa.eu/esco/skill/c8195036-dab3-4d87-b83b-395a59b18a42","05522652-7366-4704-aa19-1bb8f1b1edbb
b39def32-4406-4b53-b786-c6bad5331735
24c7084f-e65b-45f9-8e70-da90f989cd48
9ed16899-5c5b-4a50-9d9c-7d816648268d
fb2b418e-7b56-4bb9-b389-6c54b1901d03","","","sector-specific","skill/competence","make decisions regarding forestry management","make decisions regarding natural resources
making decisions regarding forestry management
make natural resources decisions
make forestry management decisions
make decisions regarding forestry management
making natural resources decisions
decision making regarding forestry management
natural resources decision making
making decisions regarding natural resources
forestry management decision making
decision making regarding natural resources
making forestry management decisions","Decide on issues regarding various aspects concerning the management of natural resources such as forests and woodland areas.","false"
"687671bdebd2bf665349d0a0","http://data.europa.eu/esco/skill/c81c9ea3-4689-4146-9076-24dd175c69bc","dbcef976-bd7d-4424-bb1c-3e4f06d78223
140b98ab-3afa-4d24-b5c9-2246abc2eeb9
cff10a94-b60c-4c85-a6d6-561cb1abaa9e
ae0033cf-3b98-48f7-a8df-eea78d7cbdaa
aa90446d-321e-4484-9025-24f9634960c8","","","sector-specific","skill/competence","carry out active selling","make active selling
carry out active sales
carrying out active sales
carrying out active selling
oversee active selling
undertake active selling
complete active selling
carry out active selling","Deliver thoughts and ideas in impactful and influencing manner to persuade customers to become interested in new products and promotions. Persuade clients that a product or service will satisfy their needs.","false"
"687671bdebd2bf665349d0a1","http://data.europa.eu/esco/skill/c823d9a1-5403-4f2d-b9a5-2fada5ee0966","5335e034-a5a0-46b8-9fc4-70476fad550c
5e1d850c-2681-4921-bfc8-2153fbf2484c
8fba212b-7eff-4845-98e0-430b7da69a0d
da41d834-68f4-4c40-a3b4-5d14ead40741
25227374-458e-4b41-8be9-24504083b4ae","","","sector-specific","skill/competence","advise on rehabilitation exercises","educate on rehabilitation exercises
give advice on rehabilitation exercises
educate on rehabilitation exercise
advise on rehabilitation exercise
advise on rehabilitation exercises","Educate and advise on rehabilitation exercises to aid long-term recovery, teaching the appropriate techniques to ensure health is maintained.","false"
"687671bdebd2bf665349d0a2","http://data.europa.eu/esco/skill/c82efd52-7d49-4692-bde7-3dc39311cc31","d3b44274-c013-4aa5-99c9-66b946c44769
64f53abb-dbd9-4cb0-aa57-09531e101921
0a056a43-872a-4daf-99f0-3a8424966d06
404745ee-e1e2-4d17-b91c-27b2471e8243
53988266-c666-4643-b829-bb56ffa4ffb2","","","sector-specific","skill/competence","document security incidents in the store","documenting security incidents in the store
document in-store security incidents
document security incident in the store
document security incidents in stores
make reports on security incidents in the store
chronicle security incidents in the store
document security incidents in the store
log security incidents in the store","Prepare documentation and specific reports of the security threats, observations and incidents, such as shoplifting, that occur in the store, to be used as evidence against the offender, if required.","false"
"687671bdebd2bf665349d0a3","http://data.europa.eu/esco/skill/c82f9319-cf46-4257-a8ce-542d0a7fed8f","38ae8b43-3750-4537-b45b-bd914cca3552
37468453-f0e3-474d-9186-8a5e66c8a7b6
a5e71037-ddf8-47a0-b86f-288ddd4b8aeb
fa3ed57b-ba26-4dea-81ba-38ac92984542
1c04dbce-1f95-4740-a90b-53e10d5d7891","","","sector-specific","skill/competence","provide treatment strategies for challenges to human health","create treatment strategies for challenges to human health
provide treatment protocols for challenges to human health
provide treatment for challenges to human health
offer treatment strategies for challenges to human health
identify treatment strategies for challenges to human health
provide treatment strategies for challenges to human health","Identify possible treatment protocols for the challenges to human health within a given community in cases such as infectious diseases of high consequences at the global level.","false"
"687671bdebd2bf665349d0a4","http://data.europa.eu/esco/skill/c8367288-9a09-4782-8627-f9919f22609a","ef98123f-1336-4b6b-8a3a-f6271c1c378f
eeb3fe57-13f4-43e9-8cd1-06a26282b245
01891eeb-b3b4-4d6c-b69d-5e540e4d34f1
c1b6298d-c02d-4a8c-8694-fdd47c5dfafb
0c1dcc5d-9b6e-497a-ae0a-6381f10ba666","","","sector-specific","skill/competence","inspect insects in whole grain","detect insects in whole grain
scrutinise insects in whole grain
audit insects in whole grain
inspect insects in whole grains
check insects in whole grain
inspect insects in whole grain","Inspect loads of unprocessed grain to detect harmful insects, like grain beetles.","false"
"687671bdebd2bf665349d0a5","http://data.europa.eu/esco/skill/c83b7143-132d-4559-be57-83eb4da1e7c1","989d9237-9aed-48e1-bcb2-ab89dbea9cfb
c264d3de-855f-4add-a784-57f30b37f07f
94e4836b-10a3-4036-89e4-95007140f329
8d0a5f21-92d5-475e-b335-939d90e701c0
f0e6edb6-b413-4278-b34a-3bdd5044b47b","","","sector-specific","skill/competence","inspect mine safety conditions","inspecting mine safety conditions
mining area safety checking
inspection of mine safety conditions
inspect mine safety
checking safety of mining areas
check safety of mining areas
mine safety inspecting
mine safety conditions inspecting
inspecting of mine safety conditions
mine safety condition inspection
inspect mine safety conditions
inspecting mine safety","Inspect mining areas to ensure safe working conditions and equipment.","false"
"687671bdebd2bf665349d0a6","http://data.europa.eu/esco/skill/c842be42-81b3-40f2-904c-ea8790ac88bd","1b13b95c-6d34-465e-a19e-1d1f7b323901
95aa9ef4-3e7c-4278-9cfd-397ebe68d666
6697c7c8-2245-4a30-aff2-fc2e8b55e56e
110cbd23-9b9e-4692-8197-b065bd503fc0
2006839b-15fc-4b5a-be4f-c12d78c3a464","","","cross-sector","skill/competence","negotiate supplier arrangements","negotiate with suppliers and distributors
negotiate with tourism service suppliers
negotiate supplier arrangements
negotiate suppliers' arrangements
negotiate arrangements with suppliers","Reach an agreement with the supplier upon technical, quantity, quality, price, conditions, storage, packaging, send-back and other requirements related to the purchasing and delivering process.","false"
"687671bdebd2bf665349d0a7","http://data.europa.eu/esco/skill/c84b98b2-36bd-4742-84b6-9e5c30ce1407","5dec608e-c3c9-468c-a0f7-d9759e4a9a79
b85f1f69-51af-46bc-8622-042b8fdbcb05
835bab1d-ee04-4cbf-a82d-619c546ba198
f9fe15cb-d2ce-4561-b303-8d79d916a5d9
8020f9b0-b1f4-4233-8b3e-a1d4e10947e0","","","sector-specific","skill/competence","communicate by use of interpretation services","converse by use of interpretation
talk through an interpreter
communicate using an interpreter
communicate through an interpreter
communicate by use of interpretation in social services
communicate using interpretation
talk through translator
talk by use of interpretation
communicate by use of interpretation services","Communicate through the help of an interpreter to facilitate verbal communication and cultural mediation.","false"
"687671bdebd2bf665349d0a8","http://data.europa.eu/esco/skill/c854e889-b666-4011-afcb-1a3080978419","a9f905a3-4c34-4388-948c-6819d24e6c1a
9c40f127-7380-4363-864b-339337c75a6a
79ba83d7-91bd-41f8-92c1-51be9a545602
2ac17b81-1865-4979-b47f-0c8eb82ae5e2
910628da-5634-4f5b-acdc-a7bbbd6975d9","","","sector-specific","skill/competence","maximise efficiency of crane operations","maximise effectiveness of crane operations
reduce number of required crane operations
maximise effectiveness of operation of cranes
maximize efficiency of crane operations
reduce number of crane operations
maximise efficiency of operation of cranes
increase efficiency of crane operations
minimise crane operations
minimise number of crane operations
maximise efficiency of crane operations","Minimise crane operations, additional crane movements, or 're-stows' by effectively planning the organisations of containers in vessels. Analyse delivery schedules and movements for maximum efficiency, minimum cost, and smooth operations.","false"
"687671bdebd2bf665349d0a9","http://data.europa.eu/esco/skill/c8563d5d-9204-4337-870d-687b0d102972","d03af46b-cec1-411c-933e-20d73ff9d7fe
8d226b76-7f86-4f4f-a682-1f01e07ce5ac
c03e85cf-1275-4da8-87df-ec40d0dc943e
a5b0af9a-6c4b-4855-a20c-9700e937ea1f
a3d81ca2-037a-4e3b-8d8b-171b995f763b","","","sector-specific","skill/competence","mark the stage area","label information from ground plans to area on stage
mark information that is on ground plans to stage area
indicate information from ground plans to stage area
mark the information from the ground plans on the stage area
mark information from the ground plans to the area on stage
mark the stage area","Interpret the designs and other scenic drawings to clearly mark the information from the ground plans to the stage area.","false"
"687671bdebd2bf665349d0aa","http://data.europa.eu/esco/skill/c857adde-6f65-43a2-9a9e-5516c51715b9","6c531ab5-59fc-4e45-8a62-400652959efb
e111c664-bb78-4abd-930a-18da453d1c58
d40fa81b-3605-45b5-8d0b-25a0fcc4dc62
211d7f60-3547-4773-b735-c46df744e6c5
4e0c769e-f18e-45c0-8228-d8a81245ea72","","","cross-sector","skill/competence","conduct fish populations studies","undertake fish populations studies
conducting studies of fish populations
undertake studies of fish populations
fish populations studies conducting
conducting fish populations studies
fish populations studies undertaking
undertaking fish populations studies
conduct studies of fish populations
conduct fish populations studies
undertaking studies of fish populations","Study captive fish populations to determine survival, growth, and migration.","false"
"687671bdebd2bf665349d0ab","http://data.europa.eu/esco/skill/c85dd84e-e01a-4b42-b0d1-886cea74b825","ed9cb2fd-9649-492f-9881-733f056940d6
3cb9ada1-e06a-4883-9447-50f8aad10252
9dc437bd-8a65-4924-89c8-0fd77adfcfaf
547c0819-36d8-47e8-bd54-892361068cb7
fcf88396-0882-4006-a4ae-1cbe5e27062e","","","occupation-specific","skill/competence","spray test panel","spraying test panel
coat test panel
coating test panel
test panel spraying
test panel coating
spray test panel","Spray the lacquer test panel using a spray gun.","false"
"687671bdebd2bf665349d0ac","http://data.europa.eu/esco/skill/c863e6a4-ddab-4314-bc9a-2f6b0aee143d","2b0a1245-c64c-41a0-9aef-958e8f586353
06dcb13d-c638-4f77-a5a6-122437110d30
ce30713b-6c84-4374-b9fa-eddd8bb0a9c5
3dbd5c8a-60f5-412f-9ae3-060f2fb8c11e
cfe22416-c336-4c29-8fff-98b450cb2a71","","","sector-specific","skill/competence","modify scenic elements during performance","modify scenic elements during performances
change scenic elements during performance
modifying scenic elements during performance
switch scenic elements during performance
modify scenic elements during performance
replace scenic elements during performance
swap scenic elements during performance","Change-over of scenic elements during performance, and follow the relevant documentation during performance.","false"
"687671bdebd2bf665349d0ad","http://data.europa.eu/esco/skill/c8665888-bf94-4ca8-accb-0b8ab1e82e09","1b8e5af9-fa1a-42a5-adc3-09a5d2dc12f5
5a2ca85c-dbc7-46b9-871a-5b7bc70febc7
648fd91a-7888-4ea9-ba03-e78b72751a8a
a717f4c9-0e77-4058-9a96-d7fe11b3e52e
1063f275-40ff-4a48-8243-5d36ab24110a","","","cross-sector","skill/competence","operate table saw","operate table saw
use table saw
handle table saw
control table saw
activate table saw
run table saw
operating table saw","Handle an industrial table saw, which cuts with a rotating circular blade built into a table. Set the height of the saw to control the depth of the cut. Pay particular attention to safety, as factors such as natural stresses within the wood may produce unpredictable forces.","false"
